year,doy,tmax,tmin,radiation,precip,humidity,wind,pressure,ozone
2021,38,274.67498779296875,270.4669494628906,100.4210433959961,8.532356332580093e-6,0.002987038576975465,4.631588459014893,97818.59375,26.0
2021,39,280.4257507324219,267.8138427734375,167.77590942382812,0.0,0.0022746932227164507,3.147292137145996,98458.65625,26.0
2021,40,284.8271789550781,270.1395263671875,152.9096221923828,0.0,0.003216732991859317,3.284759521484375,98426.3515625,26.0
2021,41,279.7066650390625,273.24859619140625,19.304218292236328,0.00014450293383561075,0.004289619158953428,3.8938944339752197,98030.328125,26.0
2021,42,287.7313232421875,271.17694091796875,149.31898498535156,5.7679822930367664e-5,0.004366413690149784,2.2359306812286377,97233.4453125,26.0
2021,43,284.3672790527344,271.6862487792969,159.1713104248047,0.0,0.00354466843418777,3.1573193073272705,97438.9296875,26.0
2021,44,277.1734924316406,269.636474609375,119.1255111694336,4.96208713229862e-6,0.0027550822123885155,4.535804271697998,98124.328125,26.0
2021,45,274.8484191894531,267.69384765625,157.6280059814453,0.0,0.0023550463374704123,1.5575274229049683,98912.7109375,26.0
2021,46,273.3940124511719,269.939208984375,105.35851287841797,4.220376013108762e-6,0.002686454216018319,2.5985310077667236,99240.84375,26.0
2021,47,273.0294189453125,267.4596862792969,138.13833618164062,0.0,0.0019853650592267513,3.427147626876831,99289.5078125,26.0
2021,48,273.343994140625,266.8026123046875,184.88185119628906,0.0,0.001756520476192236,2.325701951980591,99859.4296875,26.0
2021,49,275.1715393066406,265.9718933105469,178.34925842285156,0.0,0.001505752094089985,1.5617491006851196,100511.3828125,26.0
2021,50,279.02581787109375,268.637451171875,161.28982543945312,0.0,0.0021055059041827917,0.9283085465431213,100385.03125,26.0
2021,51,285.7674560546875,267.90203857421875,189.0997314453125,0.0,0.002906190464273095,0.770446240901947,99481.8671875,26.0
2021,52,291.8016357421875,272.3161926269531,186.44921875,0.0,0.004187752492725849,1.5115211009979248,98483.8046875,26.0
2021,53,291.639404296875,276.7186584472656,146.62928771972656,0.0,0.00576088298112154,3.164093255996704,97879.1875,26.0
2021,54,293.6206970214844,278.4924621582031,188.3939666748047,0.0,0.006473924964666367,3.336730480194092,97572.78125,26.0
2021,55,290.61737060546875,276.21490478515625,130.02862548828125,0.0,0.004738909192383289,3.506197452545166,98831.8828125,26.0
2021,56,286.865234375,270.6852111816406,194.40090942382812,0.0,0.003730484750121832,1.6439639329910278,99443.96875,26.0
2021,57,283.78369140625,275.11614990234375,68.28163146972656,0.0,0.0043202899396419525,3.6862199306488037,98889.6328125,26.0
2021,58,289.1297302246094,277.46124267578125,46.99932861328125,0.00013370899250730872,0.006255613174289465,4.375580787658691,97890.171875,26.0
2021,59,287.8384704589844,276.40576171875,206.5707244873047,0.0,0.0055563380010426044,2.7060205936431885,97856.96875,26.0
2021,60,290.8487854003906,273.2929382324219,205.3468017578125,0.0,0.0042687696404755116,2.9312756061553955,98296.4296875,26.0
2021,61,287.0741271972656,273.7844543457031,205.9368896484375,0.0,0.004305404145270586,2.7379751205444336,98922.8046875,26.0
2021,62,282.85498046875,273.0081787109375,138.0494842529297,0.0,0.003506687004119158,2.7165238857269287,99179.3828125,26.0
2021,63,282.5601501464844,272.777099609375,129.4427947998047,5.711545964004472e-5,0.004098279867321253,2.258049964904785,98960.5625,26.0
2021,64,281.58831787109375,274.9013671875,116.9892349243164,0.0,0.004449662286788225,3.4728095531463623,98971.765625,26.0
2021,65,284.5890197753906,277.27679443359375,46.60494613647461,8.511661144439131e-5,0.005322045646607876,4.420389175415039,97998.3515625,26.0
2021,66,284.5155334472656,275.2433776855469,81.42236328125,0.0003861530567519367,0.005665842909365892,5.49857759475708,96460.9140625,26.0
2021,67,279.13995361328125,269.812255859375,113.32421112060547,4.41328484157566e-6,0.002802422270178795,5.180633544921875,98328.1171875,26.0
2021,68,275.8208312988281,269.50433349609375,194.12062072753906,0.0,0.002261039335280657,3.5666825771331787,99268.8515625,26.0
2021,69,277.5673828125,268.87646484375,208.6757049560547,0.0,0.002399369142949581,2.184983015060425,99367.390625,26.0
2021,70,279.9712829589844,271.73126220703125,152.749755859375,0.0,0.003001532284542918,1.4453825950622559,99235.421875,26.0
2021,71,278.72705078125,275.6404724121094,42.44904708862305,4.7639288823120296e-5,0.004086133558303118,3.1993277072906494,99066.671875,26.0
2021,72,282.1309509277344,277.1269226074219,67.9707260131836,3.996545638074167e-5,0.0050554764457046986,4.849180221557617,98678.1328125,26.0
2021,73,285.422119140625,279.61029052734375,35.787147521972656,0.0001124776536016725,0.005966633558273315,3.570950984954834,98170.03125,26.0
2021,74,285.7098388671875,277.5884094238281,88.52950286865234,0.0,0.0047407737001776695,2.4933934211730957,98420.9375,26.0
2021,75,280.05169677734375,277.33917236328125,25.365327835083008,0.00016297027468681335,0.004466079641133547,3.780460834503174,98621.0078125,26.0
2021,76,281.0745544433594,273.9296875,19.68016242980957,0.0004093131865374744,0.0051447306759655476,5.230000972747803,98750.5625,26.0
2021,77,276.472412109375,273.7554931640625,26.898401260375977,0.00020327561651356518,0.0043615554459393024,4.854856014251709,98606.9453125,26.0
2021,78,276.746826171875,273.9229431152344,34.47709655761719,1.3572288480645511e-5,0.004492332227528095,3.717872142791748,98329.7265625,26.0
2021,79,279.968994140625,273.7534484863281,136.70892333984375,1.6937419786700048e-5,0.004194680601358414,3.216386556625366,98116.2890625,26.0
2021,80,281.18634033203125,273.7455749511719,198.0013885498047,6.832116014265921e-6,0.004017844796180725,2.7340660095214844,98112.15625,26.0
2021,81,285.10174560546875,275.6640625,183.64398193359375,2.574069185357075e-6,0.004422229714691639,1.1771286725997925,98090.203125,26.0
2021,82,285.29071044921875,276.7891540527344,162.81900024414062,0.0,0.004965959116816521,1.5329917669296265,98266.1328125,26.0
2021,83,284.46234130859375,280.3898010253906,72.90526580810547,0.0,0.005481865257024765,1.4381781816482544,98642.3203125,26.0
2021,84,290.0191345214844,274.3975830078125,229.78428649902344,0.0,0.005583201535046101,2.532247304916382,98783.5859375,26.0
2021,85,288.43353271484375,280.8797607421875,129.98619079589844,0.0,0.006329739931970835,2.4848296642303467,98485.9609375,26.0
2021,86,287.6284484863281,281.31732177734375,55.564002990722656,7.035041107883444e-6,0.006479571107774973,2.496025323867798,98293.484375,26.0
2021,87,283.79095458984375,276.01580810546875,157.99008178710938,1.6909856412894442e-6,0.004821870941668749,3.0863969326019287,98569.6796875,26.0
2021,88,280.9846496582031,275.6092224121094,77.45262145996094,7.942973752506077e-5,0.004478670656681061,1.5357484817504883,98713.203125,26.0
2021,89,283.63189697265625,270.0294189453125,275.2657165527344,0.0,0.003516587195917964,2.414851665496826,99152.7265625,26.0
2021,90,288.5002746582031,277.2177734375,22.9990177154541,0.00017517968080937862,0.0055924588814377785,4.240597248077393,98110.75,26.0
2021,91,287.6087951660156,284.8993835449219,27.615537643432617,9.218934792443179e-6,0.008329467847943306,3.9944252967834473,97682.2890625,26.0
2021,92,294.82806396484375,285.3605651855469,114.20716094970703,0.00010899981134571135,0.009065374732017517,3.373940944671631,97073.171875,26.0
2021,93,297.8219909667969,285.6806640625,235.57591247558594,0.00021131540415808558,0.009697526693344116,3.567737340927124,96431.28125,26.0
2021,94,294.349853515625,283.77423095703125,277.21893310546875,5.569065615418367e-5,0.0076896874234080315,3.663520574569702,96143.3828125,26.0
2021,95,293.44195556640625,281.8050231933594,164.5430908203125,2.4519566068192944e-5,0.007638900075107813,3.2057137489318848,96341.4765625,26.0
2021,96,286.6585388183594,277.0724182128906,109.1001205444336,1.5491484361973562e-7,0.004962878301739693,5.797340393066406,97521.890625,26.0
2021,97,284.6162109375,278.2629089355469,191.45091247558594,0.0,0.004736165050417185,3.891099452972412,98500.34375,26.0
2021,98,285.4888000488281,277.9928283691406,249.9027557373047,0.0,0.004547609481960535,2.8056116104125977,98608.46875,26.0
2021,99,285.72528076171875,280.22998046875,171.59521484375,0.0,0.00415060156956315,1.6967198848724365,98402.7109375,26.0
2021,100,292.6246337890625,280.76751708984375,206.57855224609375,0.0,0.005664561875164509,4.0895233154296875,98011.7890625,26.0
2021,101,298.8521728515625,283.5845031738281,273.3630676269531,0.0,0.007805086672306061,6.240814685821533,97277.234375,26.0
2021,102,297.51763916015625,282.6690368652344,41.570987701416016,0.0002507620956748724,0.008730103261768818,3.8999364376068115,96763.8203125,26.0
2021,103,286.3056945800781,280.8163146972656,198.8623809814453,2.1304082110873424e-5,0.00513308634981513,6.563444137573242,97263.6796875,26.0
2021,104,284.6053466796875,276.9512023925781,245.66188049316406,0.0,0.0039710113778710365,6.000051498413086,97696.125,26.0
2021,105,289.56243896484375,273.935791015625,309.30352783203125,0.0,0.0039215125143527985,3.641425132751465,97781.3125,26.0
2021,106,288.92034912109375,277.807861328125,113.778564453125,8.636109669168945e-6,0.004605183377861977,3.795462131500244,97595.2734375,26.0
2021,107,288.6065368652344,279.381103515625,210.68003845214844,0.0,0.00498666288331151,4.760157108306885,97962.2421875,26.0
2021,108,287.0645751953125,281.3898620605469,119.24040985107422,0.0,0.005574733950197697,3.7997474670410156,98469.1484375,26.0
2021,109,289.4830627441406,281.7982177734375,167.43960571289062,3.712060333782574e-6,0.006191316992044449,3.8267319202423096,98844.6171875,26.0
2021,110,290.36346435546875,282.96234130859375,165.19256591796875,3.272999310865998e-5,0.0069239698350429535,4.923872947692871,98592.703125,26.0
2021,111,290.9953918457031,287.07708740234375,73.07714080810547,0.00040683511178940535,0.009372171945869923,5.514425277709961,97286.0703125,26.0
2021,112,289.93896484375,280.9469299316406,233.33865356445312,0.0,0.006029052194207907,5.622056484222412,97625.09375,26.0
2021,113,293.8236389160156,279.1873779296875,289.3250732421875,0.0,0.005834572017192841,2.1809518337249756,98143.6875,26.0
2021,114,292.7148742675781,283.5679016113281,116.35652923583984,0.0,0.007018688600510359,2.704042911529541,97990.3046875,26.0
2021,115,296.1891174316406,286.48095703125,140.53414916992188,0.0,0.009360886178910732,3.573826313018799,97494.8828125,26.0
2021,116,300.85528564453125,289.2647705078125,263.43316650390625,0.00012984703062102199,0.012016029097139835,5.995722770690918,96601.09375,26.0
2021,117,300.843505859375,280.4555358886719,177.5550994873047,9.4053148131934e-6,0.00742211751639843,5.2529120445251465,96581.828125,26.0
2021,118,291.044189453125,280.1790771484375,318.39532470703125,0.0,0.004756560083478689,4.425050735473633,97994.7109375,26.0
2021,119,291.8338623046875,280.7975769042969,131.34507751464844,0.0,0.005967522971332073,2.9932916164398193,98017.765625,26.0
2021,120,300.27471923828125,285.94915771484375,287.36846923828125,0.0,0.008013038896024227,3.4695498943328857,97841.140625,26.0
2021,121,300.7978515625,284.0382385253906,278.4303894042969,5.402810711530037e-5,0.008334577083587646,3.4099719524383545,97769.34375,26.0
2021,122,299.1767578125,291.440673828125,298.47308349609375,0.00028939146432094276,0.01076839305460453,4.3849592208862305,97298.9140625,26.0
2021,123,296.5541076660156,283.9534912109375,112.45040893554688,1.8933944375021383e-5,0.006760638207197189,6.236038684844971,97830.015625,26.0
2021,124,285.60968017578125,283.42864990234375,37.94505310058594,4.8328033699363004e-6,0.006619358900934458,4.827025413513184,97781.7890625,26.0
2021,125,292.7496643066406,283.2397766113281,161.0764617919922,0.0,0.007173643913120031,2.005247116088867,97752.0234375,26.0
2021,126,292.2601318359375,281.91741943359375,100.5107192993164,8.541011453644387e-8,0.007966133765876293,1.5243515968322754,97972.6953125,26.0
2021,127,291.9779357910156,287.9258117675781,69.60209655761719,0.00021665365784429014,0.010300069116055965,2.0430104732513428,98088.8984375,26.0
2021,128,298.49163818359375,288.11138916015625,202.2310333251953,0.0,0.01018686406314373,1.6416858434677124,98335.9296875,26.0
2021,129,296.822021484375,291.0585021972656,80.66499328613281,4.471024658414535e-5,0.012448876164853573,3.1064701080322266,97953.6796875,26.0
2021,130,301.5717468261719,292.3058166503906,169.9363555908203,0.0002510065387468785,0.014637253247201443,4.738143444061279,97460.1640625,26.0
2021,131,300.64678955078125,289.674072265625,319.5943298339844,7.475925667677075e-5,0.009710944257676601,3.35536527633667,98291.0234375,26.0
2021,132,299.95281982421875,283.33740234375,318.13238525390625,0.0,0.007723136339336634,2.044840097427368,98784.796875,26.0
2021,133,300.1914978027344,287.4626770019531,269.59637451171875,0.0,0.010129502974450588,1.5356508493423462,98871.0703125,26.0
2021,134,301.6578369140625,288.56683349609375,249.76451110839844,0.0,0.011678541079163551,2.326693534851074,98633.390625,26.0
2021,135,301.8600769042969,290.8193664550781,276.9593505859375,6.359169901770656e-7,0.013000856153666973,4.254997730255127,97927.1796875,26.0
2021,136,300.640625,292.39886474609375,196.64549255371094,2.178085924242623e-5,0.013631009496748447,5.765678405761719,97482.390625,26.0
2021,137,299.6665344238281,292.8472900390625,285.90472412109375,0.00015107581566553563,0.013453048653900623,4.396373748779297,97928.0859375,26.0
2021,138,297.79730224609375,284.3145446777344,330.85662841796875,0.0,0.007924092933535576,2.6419339179992676,98792.4140625,26.0
2021,139,299.2470703125,287.8310546875,142.8114776611328,1.5431431847900967e-6,0.009533253498375416,3.5216474533081055,98519.890625,26.0
2021,140,300.4250183105469,291.9425354003906,216.5161895751953,8.810001600068063e-5,0.013363225385546684,4.3551411628723145,98141.8984375,26.0
2021,141,301.6376647949219,292.3318176269531,190.7093048095703,8.896998770069331e-5,0.013816879130899906,4.5775580406188965,98083.1484375,26.0
2021,142,300.5765380859375,291.734375,215.6371307373047,0.00016879675968084484,0.013645438477396965,2.848651647567749,98059.21875,26.0
2021,143,299.5478210449219,290.1112976074219,245.56109619140625,5.089730620966293e-5,0.011886771768331528,3.018988847732544,98204.8046875,26.0
2021,144,299.3783264160156,287.4367980957031,292.41278076171875,0.0,0.010804113000631332,2.1615982055664062,98315.5078125,26.0
2021,145,300.99932861328125,288.2485656738281,245.17913818359375,0.0,0.011116423644125462,2.935507297515869,98032.9296875,26.0
2021,146,303.22296142578125,290.8399658203125,271.41534423828125,2.8628957807086408e-5,0.013576212339103222,2.818768262863159,97950.78125,26.0
2021,147,303.03204345703125,291.5656433105469,271.2579650878906,0.00015790952602401376,0.014264672063291073,3.1697237491607666,97847.5625,26.0
2021,148,302.1075744628906,291.8060607910156,280.1142578125,0.0001361159374937415,0.014255719259381294,3.50466251373291,97800.5078125,26.0
2021,149,303.4578857421875,291.28167724609375,288.45147705078125,3.3242922654608265e-5,0.013609175570309162,2.9139480590820312,97947.9296875,26.0
2021,150,303.49237060546875,291.54241943359375,283.20782470703125,0.00010033963189925998,0.014138358645141125,2.7207067012786865,98139.2265625,26.0
2021,151,303.62445068359375,291.66455078125,288.97296142578125,6.928794755367562e-5,0.014348079450428486,2.3864424228668213,98189.4765625,26.0
2021,152,304.2965393066406,291.05145263671875,298.9949035644531,1.7730069885146804e-5,0.014134137891232967,1.6182297468185425,98122.703125,26.0
2021,153,303.58624267578125,291.6787109375,264.9591979980469,7.62534691602923e-5,0.014364661648869514,1.9859752655029297,98013.46875,26.0
2021,154,302.8171691894531,291.1513977050781,249.78387451171875,0.0001518434437457472,0.014274701476097107,1.6912075281143188,98040.5859375,26.0
2021,155,302.69580078125,291.46630859375,249.58253479003906,0.00017583914450369775,0.014286255463957787,2.5850393772125244,98098.3515625,26.0
2021,156,302.6501159667969,292.0430603027344,252.36875915527344,0.00013652276538778096,0.014711687341332436,3.1081981658935547,98090.265625,26.0
2021,157,302.9184265136719,292.591552734375,259.1858215332031,0.0003251158050261438,0.01513632945716381,3.5375325679779053,98049.375,26.0
2021,158,304.9844055175781,291.6214599609375,305.2615051269531,1.8290355001227e-5,0.01509800087660551,2.3404343128204346,98193.8359375,26.0
2021,159,305.26495361328125,291.9721374511719,305.5075988769531,2.731963377300417e-6,0.015022641979157925,2.413461685180664,98317.109375,26.0
2021,160,304.5660400390625,291.88726806640625,311.0277404785156,4.760207502840785e-6,0.01457579992711544,2.1841259002685547,98453.34375,26.0
2021,161,303.7171325683594,291.60943603515625,310.3625793457031,2.818179609676008e-6,0.013911041431128979,2.211919069290161,98420.4140625,26.0
2021,162,303.4209899902344,291.9859619140625,289.4158020019531,4.640406586986501e-6,0.013950240798294544,2.837589979171753,98234.625,26.0
2021,163,305.0433654785156,292.7087097167969,309.39166259765625,0.0,0.014502910897135735,3.7898294925689697,98212.09375,26.0
2021,164,304.9527282714844,293.2782897949219,308.54510498046875,0.0,0.014668401330709457,3.522588014602661,98558.7421875,26.0
2021,165,304.293701171875,293.2802429199219,289.6046142578125,7.423255738103762e-6,0.01476495061069727,2.5116467475891113,98809.3515625,26.0
2021,166,304.00701904296875,293.4576416015625,283.2132263183594,1.1633209396677557e-5,0.0151587575674057,1.9374524354934692,98618.96875,26.0
2021,167,305.3355712890625,293.0466003417969,309.9859619140625,1.2629872799152508e-5,0.015159208327531815,2.1517131328582764,98182.546875,26.0
2021,168,303.69110107421875,294.7757568359375,266.55413818359375,0.00014866232231725007,0.015298540703952312,3.8028907775878906,97780.296875,26.0
2021,169,300.795166015625,291.4214782714844,285.703125,0.0,0.012640275061130524,3.288252353668213,98062.09375,26.0
2021,170,303.09039306640625,290.03656005859375,294.1685485839844,0.0,0.012363662011921406,2.6747851371765137,98299.609375,26.0
2021,171,304.4669494628906,291.6617431640625,299.5596008300781,1.1779045053117443e-5,0.013332299888134003,3.528311014175415,98344.59375,26.0
2021,172,304.5245056152344,293.3336181640625,290.78961181640625,8.489372703479603e-5,0.015012559480965137,4.206365585327148,98321.9609375,26.0
2021,173,306.574951171875,294.5375671386719,311.1104736328125,0.00011589380301302299,0.015985015779733658,4.115767478942871,98185.4765625,26.0
2021,174,305.3823547363281,294.4049377441406,311.2112731933594,4.526441989582963e-5,0.01553355436772108,2.7795488834381104,98254.5,26.0
2021,175,303.698486328125,292.6754150390625,314.9686279296875,0.0,0.013484949246048927,3.4981579780578613,98288.46875,26.0
2021,176,301.6419677734375,289.991455078125,334.90020751953125,0.0,0.011552156880497932,2.7684435844421387,98481.921875,26.0
2021,177,301.9023742675781,287.9508361816406,352.0155334472656,0.0,0.01043170690536499,2.0877676010131836,98498.8671875,26.0
2021,178,303.09136962890625,288.2921142578125,349.3244934082031,0.0,0.010440141893923283,2.1711068153381348,98533.234375,26.0
2021,179,303.8125,290.19927978515625,330.9326171875,0.0,0.011368447914719582,2.1240882873535156,98611.3671875,26.0
2021,180,302.75933837890625,293.7308044433594,129.20904541015625,0.0,0.0124421501532197,1.7072515487670898,98587.3984375,26.0
2021,181,302.9381103515625,292.70697021484375,232.6366729736328,1.033778244163841e-5,0.013702929951250553,1.47158682346344,98492.7109375,26.0
2021,182,305.10260009765625,292.0958251953125,318.95782470703125,0.0,0.013590555638074875,1.0694646835327148,98531.8828125,26.0
2021,183,305.5650329589844,293.5087585449219,306.56439208984375,0.0,0.01418366003781557,1.5595029592514038,98581.8203125,26.0
2021,184,304.7998046875,294.8245849609375,265.2247619628906,5.0107330025639385e-5,0.015131890773773193,1.783421516418457,98518.390625,26.0
2021,185,304.7171630859375,294.8927917480469,277.4299011230469,0.00010332174861105159,0.01567159593105316,1.9124999046325684,98404.9765625,26.0
2021,186,304.4888610839844,295.8254699707031,268.0548400878906,0.0001384157221764326,0.01657673344016075,3.050180435180664,98429.625,26.0
2021,187,304.4228515625,295.8403625488281,289.53240966796875,5.368594065657817e-5,0.016108890995383263,4.0899858474731445,98578.84375,26.0
2021,188,304.89581298828125,295.5542297363281,293.5896911621094,2.0828128981520422e-5,0.015605409629642963,4.194348335266113,98606.203125,26.0
2021,189,305.4826965332031,296.0299072265625,290.008544921875,4.04633283324074e-5,0.015807142481207848,4.230178356170654,98497.7109375,26.0
2021,190,306.0422668457031,297.18280029296875,261.5819091796875,5.32793601450976e-5,0.015132734552025795,4.030586242675781,98322.2578125,26.0
2021,191,304.2897033691406,296.01318359375,238.0995330810547,4.5623899495694786e-5,0.015105550177395344,3.58111834526062,98310.6171875,26.0
2021,192,300.8720397949219,293.9122009277344,227.11810302734375,0.0,0.012764538638293743,2.2181971073150635,98529.359375,26.0
2021,193,304.5370178222656,290.5688781738281,305.1004333496094,2.0935160137014464e-5,0.013443173840641975,1.2509546279907227,98405.5703125,26.0
2021,194,304.5268859863281,294.98681640625,260.8804016113281,0.0004808882367797196,0.016132887452840805,2.501525640487671,97942.484375,26.0
2021,195,304.306640625,294.8681640625,320.2188720703125,8.390147559111938e-5,0.01598496362566948,2.4940738677978516,97960.296875,26.0
2021,196,305.2357482910156,293.5063781738281,297.5273742675781,5.4228908993536606e-5,0.014515489339828491,1.8261494636535645,98231.0,26.0
2021,197,303.50830078125,292.3124694824219,325.04345703125,0.0,0.01329656783491373,2.103459358215332,98624.1640625,26.0
2021,198,302.80450439453125,292.1498718261719,71.10865020751953,9.803155990084633e-5,0.013204993680119514,2.480311155319214,98640.5234375,26.0
2021,199,304.78509521484375,296.0452575683594,235.67774963378906,0.00027613856946118176,0.01627107709646225,4.134072780609131,98202.3984375,26.0
2021,200,303.1485900878906,294.581787109375,276.3352355957031,6.475569534813985e-5,0.015643570572137833,2.4297170639038086,98343.9375,26.0
2021,201,302.18829345703125,292.1932373046875,287.0190124511719,0.0,0.013733135536313057,2.222005605697632,98794.4375,26.0
2021,202,301.89556884765625,292.23291015625,257.1124267578125,0.0,0.013711138628423214,2.327655076980591,98911.421875,26.0
2021,203,301.7788391113281,293.7361755371094,183.6256103515625,0.00010612000187393278,0.014827203005552292,2.8740994930267334,98914.7890625,26.0
2021,204,303.1678771972656,295.0693359375,200.20709228515625,0.00025241149705834687,0.016125965863466263,2.8783352375030518,98809.5234375,26.0
2021,205,303.5496520996094,294.8381042480469,240.21221923828125,0.00013036708696745336,0.016504356637597084,2.6692707538604736,98917.828125,26.0
2021,206,303.8514709472656,294.8905029296875,268.226806640625,0.0001266037579625845,0.01675073429942131,2.7084717750549316,98907.03125,26.0
2021,207,304.0728454589844,294.7954406738281,285.828369140625,7.503821689169854e-5,0.016717595979571342,3.399712562561035,98665.96875,26.0
2021,208,304.82745361328125,295.45452880859375,259.2094421386719,0.00015745509881526232,0.017370807006955147,3.6099884510040283,98496.28125,26.0
2021,209,303.32464599609375,296.3733825683594,195.361328125,0.00028724479489028454,0.017868002876639366,2.693995475769043,98311.1328125,26.0
2021,210,304.1603698730469,295.8305969238281,250.75599670410156,0.0002260583423776552,0.017889635637402534,1.600965142250061,98206.2578125,26.0
2021,211,303.81011962890625,295.1260681152344,205.40438842773438,9.277470962842926e-5,0.017172904685139656,1.2865526676177979,98260.1328125,26.0
2021,212,303.1421203613281,294.9454650878906,195.5697479248047,2.254272112622857e-5,0.016523312777280807,1.747685194015503,98276.8359375,26.0
2021,213,304.87286376953125,294.1081848144531,282.7947082519531,5.640297968056984e-5,0.01693461276590824,1.0042606592178345,98282.59375,26.0
2021,214,304.0418395996094,293.4495544433594,286.7303466796875,4.126659769099206e-5,0.016396619379520416,1.1131575107574463,98335.6875,26.0
2021,215,304.6149597167969,293.59429931640625,274.4346923828125,2.8891057809232734e-5,0.016427060589194298,1.5281250476837158,98241.203125,26.0
