year,doy,tmax,tmin,radiation,precip,humidity,wind,pressure,ozone
2020,1,290.1465759277344,276.5773620605469,104.5079345703125,0.0,0.005820409394800663,2.56597638130188,98652.0390625,26.0
2020,2,293.9216003417969,280.64276123046875,77.50957489013672,0.0,0.006604865659028292,3.10221004486084,97948.125,26.0
2020,3,295.6007385253906,279.5154724121094,108.08233642578125,0.0,0.007087029051035643,2.531519651412964,97667.9609375,26.0
2020,4,293.0392761230469,281.0377197265625,96.87979888916016,0.0,0.00690084882080555,2.1502716541290283,97668.0,26.0
2020,5,290.40301513671875,275.552490234375,39.885772705078125,0.0,0.006314239930361509,3.429914951324463,98063.046875,26.0
2020,6,280.48052978515625,268.2835998535156,24.713520050048828,1.326522215094883e-5,0.003406088799238205,4.271360874176025,98430.6484375,26.0
2020,7,271.33599853515625,266.4665222167969,19.381179809570312,0.0001498756028013304,0.002273449907079339,5.1808600425720215,98483.65625,26.0
2020,8,269.1902160644531,265.4488525390625,61.78108596801758,6.39174904790707e-5,0.0020731003023684025,4.997114658355713,98763.6015625,26.0
2020,9,269.8885192871094,262.8356628417969,108.1900863647461,0.0,0.0017068048473447561,3.5290417671203613,98929.328125,26.0
2020,10,268.328369140625,265.1645812988281,86.43815612792969,0.0,0.001606553327292204,1.232210397720337,99191.5703125,26.0
2020,11,270.9726257324219,261.3004150390625,68.77592468261719,0.0,0.0016379208536818624,1.783542275428772,99383.2578125,26.0
2020,12,270.2906799316406,267.2832336425781,31.98868179321289,0.00011524836008902639,0.0024434966035187244,4.072530269622803,98633.5,26.0
2020,13,275.7861022949219,266.35443115234375,110.08631134033203,9.407359175384045e-5,0.003261266741901636,4.310934543609619,96506.3984375,26.0
2020,14,275.4496765136719,267.9411315917969,74.88731384277344,9.703297109808773e-6,0.002904243068769574,4.106814861297607,96669.4296875,26.0
2020,15,270.45574951171875,264.9751892089844,84.30758666992188,4.039863142679678e-6,0.0021693974267691374,3.7131762504577637,98280.90625,26.0
2020,16,272.3093566894531,264.50164794921875,111.85816955566406,0.0,0.002022864529863,2.6398024559020996,98907.734375,26.0
2020,17,271.10986328125,260.998046875,126.84376525878906,0.0,0.0015965737402439117,2.3822412490844727,99168.8046875,26.0
2020,18,269.1195068359375,259.5432434082031,135.80870056152344,0.0,0.0015359069220721722,1.548175573348999,99231.1875,26.0
2020,19,279.008544921875,260.8595886230469,64.17694091796875,4.417996024130844e-6,0.002533838851377368,3.7777950763702393,98256.4375,26.0
2020,20,277.5070495605469,266.63946533203125,122.39749145507812,0.0,0.002682729857042432,3.9279582500457764,98614.7890625,26.0
2020,21,279.2675476074219,266.28076171875,133.47801208496094,0.0,0.0023525995202362537,2.5930280685424805,99225.6328125,26.0
2020,22,287.2709045410156,268.9967041015625,137.33657836914062,0.0,0.00307052512653172,2.972843885421753,98960.1640625,26.0
2020,23,284.9541015625,275.96966552734375,100.77426147460938,0.0,0.0044118305668234825,5.814180850982666,97941.7890625,26.0
2020,24,286.6978454589844,263.56390380859375,33.751338958740234,5.7825451222015545e-5,0.004731683060526848,6.069685459136963,97059.4921875,26.0
2020,25,273.06610107421875,267.097412109375,117.64581298828125,0.0,0.002108335494995117,2.7077670097351074,98013.90625,26.0
2020,26,272.62823486328125,269.0013122558594,83.07363891601562,0.0,0.002401984529569745,1.4754811525344849,97910.1171875,26.0
2020,27,275.852294921875,270.9736022949219,51.539920806884766,0.0,0.0026855459436774254,1.6276756525039673,98388.2421875,26.0
2020,28,287.4530944824219,271.96417236328125,105.94447326660156,4.829871613765135e-6,0.004026462789624929,3.805771827697754,98438.140625,26.0
2020,29,287.3009948730469,277.0126037597656,78.16766357421875,0.0,0.004697813186794519,4.878573894500732,97909.8671875,26.0
2020,30,288.49407958984375,270.4738464355469,151.2406463623047,0.0,0.0033629366662353277,3.6726174354553223,98523.8984375,26.0
2020,31,290.2747802734375,277.6886901855469,111.98390197753906,0.0,0.004588206764310598,4.66973352432251,98362.6171875,26.0
2020,32,289.4933166503906,263.18304443359375,29.661663055419922,0.00011321402416797355,0.0038231881335377693,4.368793487548828,98726.4296875,26.0
2020,33,272.74017333984375,265.61737060546875,126.4551773071289,7.006230589468032e-5,0.001696586492471397,5.5320844650268555,99056.078125,26.0
2020,34,274.58612060546875,263.1978454589844,164.910400390625,0.0,0.0015830635093152523,2.2736613750457764,99089.6484375,26.0
2020,35,277.4454650878906,266.55853271484375,127.30045318603516,0.0,0.0021294893231242895,3.2990362644195557,98595.4140625,26.0
2020,36,273.558837890625,271.6743469238281,31.23825454711914,0.00016473038704134524,0.0030440285336226225,3.56278395652771,97917.6875,26.0
2020,37,274.5343017578125,272.1632995605469,44.24737548828125,5.876422073924914e-5,0.003615450346842408,2.4666335582733154,97152.34375,26.0
2020,38,274.67498779296875,270.4669494628906,100.4210433959961,8.532356332580093e-6,0.002987038576975465,4.631588459014893,97818.59375,26.0
2020,39,280.4257507324219,267.8138427734375,167.77590942382812,0.0,0.0022746932227164507,3.147292137145996,98458.65625,26.0
2020,40,284.8271789550781,270.1395263671875,152.9096221923828,0.0,0.003216732991859317,3.284759521484375,98426.3515625,26.0
2020,41,279.7066650390625,273.24859619140625,19.304218292236328,0.00014450293383561075,0.004289619158953428,3.8938944339752197,98030.328125,26.0
2020,42,287.7313232421875,271.17694091796875,149.31898498535156,5.7679822930367664e-5,0.004366413690149784,2.2359306812286377,97233.4453125,26.0
2020,43,284.3672790527344,271.6862487792969,159.1713104248047,0.0,0.00354466843418777,3.1573193073272705,97438.9296875,26.0
2020,44,277.1734924316406,269.636474609375,119.1255111694336,4.96208713229862e-6,0.0027550822123885155,4.535804271697998,98124.328125,26.0
2020,45,274.8484191894531,267.69384765625,157.6280059814453,0.0,0.0023550463374704123,1.5575274229049683,98912.7109375,26.0
2020,46,273.3940124511719,269.939208984375,105.35851287841797,4.220376013108762e-6,0.002686454216018319,2.5985310077667236,99240.84375,26.0
2020,47,273.0294189453125,267.4596862792969,138.13833618164062,0.0,0.0019853650592267513,3.427147626876831,99289.5078125,26.0
2020,48,273.343994140625,266.8026123046875,184.88185119628906,0.0,0.001756520476192236,2.325701951980591,99859.4296875,26.0
2020,49,275.1715393066406,265.9718933105469,178.34925842285156,0.0,0.001505752094089985,1.5617491006851196,100511.3828125,26.0
2020,50,279.02581787109375,268.637451171875,161.28982543945312,0.0,0.0021055059041827917,0.9283085465431213,100385.03125,26.0
2020,51,285.7674560546875,267.90203857421875,189.0997314453125,0.0,0.002906190464273095,0.770446240901947,99481.8671875,26.0
2020,52,291.8016357421875,272.3161926269531,186.44921875,0.0,0.004187752492725849,1.5115211009979248,98483.8046875,26.0
2020,53,291.639404296875,276.7186584472656,146.62928771972656,0.0,0.00576088298112154,3.164093255996704,97879.1875,26.0
2020,54,293.6206970214844,278.4924621582031,188.3939666748047,0.0,0.006473924964666367,3.336730480194092,97572.78125,26.0
2020,55,290.61737060546875,276.21490478515625,130.02862548828125,0.0,0.004738909192383289,3.506197452545166,98831.8828125,26.0
2020,56,286.865234375,270.6852111816406,194.40090942382812,0.0,0.003730484750121832,1.6439639329910278,99443.96875,26.0
2020,57,283.78369140625,275.11614990234375,68.28163146972656,0.0,0.0043202899396419525,3.6862199306488037,98889.6328125,26.0
2020,58,289.1297302246094,277.46124267578125,46.99932861328125,0.00013370899250730872,0.006255613174289465,4.375580787658691,97890.171875,26.0
2020,59,287.8384704589844,276.40576171875,206.5707244873047,0.0,0.0055563380010426044,2.7060205936431885,97856.96875,26.0
2020,60,290.8487854003906,273.2929382324219,205.3468017578125,0.0,0.0042687696404755116,2.9312756061553955,98296.4296875,26.0
2020,61,287.0741271972656,273.7844543457031,205.9368896484375,0.0,0.004305404145270586,2.7379751205444336,98922.8046875,26.0
2020,62,282.85498046875,273.0081787109375,138.0494842529297,0.0,0.003506687004119158,2.7165238857269287,99179.3828125,26.0
2020,63,282.5601501464844,272.777099609375,129.4427947998047,5.711545964004472e-5,0.004098279867321253,2.258049964904785,98960.5625,26.0
2020,64,281.58831787109375,274.9013671875,116.9892349243164,0.0,0.004449662286788225,3.4728095531463623,98971.765625,26.0
2020,65,284.5890197753906,277.27679443359375,46.60494613647461,8.511661144439131e-5,0.005322045646607876,4.420389175415039,97998.3515625,26.0
2020,66,284.5155334472656,275.2433776855469,81.42236328125,0.0003861530567519367,0.005665842909365892,5.49857759475708,96460.9140625,26.0
2020,67,279.13995361328125,269.812255859375,113.32421112060547,4.41328484157566e-6,0.002802422270178795,5.180633544921875,98328.1171875,26.0
2020,68,275.8208312988281,269.50433349609375,194.12062072753906,0.0,0.002261039335280657,3.5666825771331787,99268.8515625,26.0
2020,69,277.5673828125,268.87646484375,208.6757049560547,0.0,0.002399369142949581,2.184983015060425,99367.390625,26.0
2020,70,279.9712829589844,271.73126220703125,152.749755859375,0.0,0.003001532284542918,1.4453825950622559,99235.421875,26.0
2020,71,278.72705078125,275.6404724121094,42.44904708862305,4.7639288823120296e-5,0.004086133558303118,3.1993277072906494,99066.671875,26.0
2020,72,282.1309509277344,277.1269226074219,67.9707260131836,3.996545638074167e-5,0.0050554764457046986,4.849180221557617,98678.1328125,26.0
2020,73,285.422119140625,279.61029052734375,35.787147521972656,0.0001124776536016725,0.005966633558273315,3.570950984954834,98170.03125,26.0
2020,74,285.7098388671875,277.5884094238281,88.52950286865234,0.0,0.0047407737001776695,2.4933934211730957,98420.9375,26.0
2020,75,280.05169677734375,277.33917236328125,25.365327835083008,0.00016297027468681335,0.004466079641133547,3.780460834503174,98621.0078125,26.0
2020,76,281.0745544433594,273.9296875,19.68016242980957,0.0004093131865374744,0.0051447306759655476,5.230000972747803,98750.5625,26.0
2020,77,276.472412109375,273.7554931640625,26.898401260375977,0.00020327561651356518,0.0043615554459393024,4.854856014251709,98606.9453125,26.0
2020,78,276.746826171875,273.9229431152344,34.47709655761719,1.3572288480645511e-5,0.004492332227528095,3.717872142791748,98329.7265625,26.0
2020,79,279.968994140625,273.7534484863281,136.70892333984375,1.6937419786700048e-5,0.004194680601358414,3.216386556625366,98116.2890625,26.0
2020,80,281.18634033203125,273.7455749511719,198.0013885498047,6.832116014265921e-6,0.004017844796180725,2.7340660095214844,98112.15625,26.0
2020,81,285.10174560546875,275.6640625,183.64398193359375,2.574069185357075e-6,0.004422229714691639,1.1771286725997925,98090.203125,26.0
2020,82,285.29071044921875,276.7891540527344,162.81900024414062,0.0,0.004965959116816521,1.5329917669296265,98266.1328125,26.0
2020,83,284.46234130859375,280.3898010253906,72.90526580810547,0.0,0.005481865257024765,1.4381781816482544,98642.3203125,26.0
2020,84,290.0191345214844,274.3975830078125,229.78428649902344,0.0,0.005583201535046101,2.532247304916382,98783.5859375,26.0
2020,85,288.43353271484375,280.8797607421875,129.98619079589844,0.0,0.006329739931970835,2.4848296642303467,98485.9609375,26.0
2020,86,287.6284484863281,281.31732177734375,55.564002990722656,7.035041107883444e-6,0.006479571107774973,2.496025323867798,98293.484375,26.0
2020,87,283.79095458984375,276.01580810546875,157.99008178710938,1.6909856412894442e-6,0.004821870941668749,3.0863969326019287,98569.6796875,26.0
2020,88,280.9846496582031,275.6092224121094,77.45262145996094,7.942973752506077e-5,0.004478670656681061,1.5357484817504883,98713.203125,26.0
2020,89,283.63189697265625,270.0294189453125,275.2657165527344,0.0,0.003516587195917964,2.414851665496826,99152.7265625,26.0
2020,90,288.5002746582031,277.2177734375,22.9990177154541,0.00017517968080937862,0.0055924588814377785,4.240597248077393,98110.75,26.0
2020,91,287.6087951660156,284.8993835449219,27.615537643432617,9.218934792443179e-6,0.008329467847943306,3.9944252967834473,97682.2890625,26.0
2020,92,294.82806396484375,285.3605651855469,114.20716094970703,0.00010899981134571135,0.009065374732017517,3.373940944671631,97073.171875,26.0
2020,93,297.8219909667969,285.6806640625,235.57591247558594,0.00021131540415808558,0.009697526693344116,3.567737340927124,96431.28125,26.0
2020,94,294.349853515625,283.77423095703125,277.21893310546875,5.569065615418367e-5,0.0076896874234080315,3.663520574569702,96143.3828125,26.0
2020,95,293.44195556640625,281.8050231933594,164.5430908203125,2.4519566068192944e-5,0.007638900075107813,3.2057137489318848,96341.4765625,26.0
